id_text,text_name,l_no,text
dcclt/P388265,SC 1 022 [OB Ura],r v 16,sux:alŋarsur[drumstick]N
dcclt/P388265,SC 1 022 [OB Ura],r v 17,sux:gud.si.AŠ[ram]N
dcclt/P388265,SC 1 022 [OB Ura],r v 18,sux:zu[tooth]N sux:gud.si.AŠ[ram]N
dcclt/P388265,SC 1 022 [OB Ura],r v 19,sux:zena[weapon]N sux:gud.si.AŠ[ram]N
dcclt/P388265,SC 1 022 [OB Ura],r v 20,sux:murgu[shoulder]N sux:gud.si.AŠ[ram]N
dcclt/P388265,SC 1 022 [OB Ura],r v 21,sux:gimuš[pole]N
dcclt/P388265,SC 1 022 [OB Ura],r v 22,sux:zigan[rudder]N
dcclt/P388265,SC 1 022 [OB Ura],r v 23,sux:ŋešpu[rim]N
dcclt/P388265,SC 1 022 [OB Ura],r v 24,sux:ušub[brick-mold]N
dcclt/P388265,SC 1 022 [OB Ura],r v 25,sux:ušub[brick-mold]N sux:šeg[brick]N
dcclt/P388265,SC 1 022 [OB Ura],r v 26,sux:ušub[brick-mold]N sux:šeg[brick]N sux:ur[bake]V/t
dcclt/P388265,SC 1 022 [OB Ura],r v 27,sux:ušub[brick-mold]N sux:arhum[half-brick]N
dcclt/P388265,SC 1 022 [OB Ura],r v 28,sux:zamin[lyre]N
dcclt/P388265,SC 1 022 [OB Ura],r v 29,sux:kul[handle]N sux:zamin[lyre]N
dcclt/P388265,SC 1 022 [OB Ura],r v 30,sux:dimlumagurak[instrument]N
dcclt/P388265,SC 1 022 [OB Ura],r v 31,sux:sabitum[instrument]N
dcclt/P388265,SC 1 022 [OB Ura],r v 32,sux:miritum[instrument]N
dcclt/P388265,SC 1 022 [OB Ura],r v 33,sux:urzababitu[instrument]N
dcclt/P388265,SC 1 022 [OB Ura],r v 40,sux:kuŋ[stair]N
dcclt/P388265,SC 1 022 [OB Ura],r v 41,sux:illar[weapon]N
dcclt/P388265,SC 1 022 [OB Ura],r v 42,sux:illar[weapon]N sux:du[build]V/t
dcclt/P388265,SC 1 022 [OB Ura],r v 43,sux:illar[weapon]N sux:kiŋ[work]V/t
dcclt/P388265,SC 1 022 [OB Ura],r v 44,sux:illar[weapon]N sux:eban[pair]N
dcclt/P388265,SC 1 022 [OB Ura],r v 45,sux:illar[weapon]N sux:a[arm]N sux:zid[right]V/i
dcclt/P388265,SC 1 022 [OB Ura],r v 46,sux:illar[weapon]N sux:a[arm]N sux:gab[left]N
dcclt/P388265,SC 1 022 [OB Ura],r v 47,sux:illar[weapon]N
dcclt/P388265,SC 1 022 [OB Ura],r v 48,sux:negipum[tool]N
dcclt/P388265,SC 1 022 [OB Ura],r v 49,sux:katapum[object]N
dcclt/P388265,SC 1 022 [OB Ura],r v 51,sux:ŋešpaphalla[trap?]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 7,sux:bandudu[basket]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 8,sux:bandudu[basket]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 13,sux:emerah[jug]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 14,sux:emerah[jug]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 15,sux:emerah[jug]N sux:kaš[beer]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 16,sux:emerah[jug]N sux:gal[big]V/i
dcclt/P388265,SC 1 022 [OB Ura],r vi 17,sux:gal[big]V/i
dcclt/P388265,SC 1 022 [OB Ura],r vi 21,sux:šerah[shovel]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 22,sux:raba[clamp]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 23,sux:dub[knee]N sux:bar[cvve]V/t
dcclt/P388265,SC 1 022 [OB Ura],r vi 24,sux:ba[tool]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 25,sux:ba[tool]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 26,sux:ba[tool]N sux:sim[swallow]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 27,sux:banšur[table]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 28,sux:banšurzaggula[table]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 29,sux:banšur[table]N sux:saŋ[head]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 30,sux:dilim[spoon]N sux:banšur[table]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 31,sux:ŋešdi[rung]N sux:banšur[table]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 32,sux:banšur[table]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 33,sux:kaŋeškarak[table]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 34,sux:murzanum[wooden-object]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 35,sux:ŋešla[key]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 36,sux:gag[nail]N sux:ŋešla[key]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 40,sux:gag[nail]N sux:šidim[builder]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 41,sux:mud[stump]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 48,sux:sigsig[musical-instrument]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 49,sux:sigsig[musical-instrument]N sux:eban[pair]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 51,sux:tukul[weapon]N sux:ŋeši[sesame]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 55,sux:gal[big]V/i
dcclt/P388265,SC 1 022 [OB Ura],r vi 56,sux:gida[spear]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 57,sux:kinud[bedroom]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 58,sux:bulug[needle]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 59,sux:e[house]N sux:bulug[needle]N
dcclt/P388265,SC 1 022 [OB Ura],r vi 60,sux:bulug[needle]N
dcclt/P388265,SC 1 022 [OB Ura],t.e. ii 2,sux:Umma[1]SN
dcclt/P388265,SC 1 022 [OB Ura],t.e. ii 3,sux:gi[thicket]N
dcclt/P388265,SC 1 022 [OB Ura],t.e. ii 4,sux:gi[thicket]N sux:gub[stand]V/i
dcclt/P388265,SC 1 022 [OB Ura],t.e. ii 5,sux:arina[madder]N
dcclt/P388265,SC 1 022 [OB Ura],t.e. ii 6,sux:arina[madder]N
dcclt/P388265,SC 1 022 [OB Ura],t.e. iii 1,sux:kiri[orchard]N
dcclt/P388265,SC 1 022 [OB Ura],t.e. iii 5,sux:ma[ship]N sux:gid[drag]V/t
