,id_line,label,lemma,base,extent,scope,id_text,line
572,P250736.210,r ii 14,gir[jar]N ga[milk]N,{dug}gir₉ ga,,,P250736,210
573,P250736.211,r ii 15,{dug}LAGAB-a[NA]NA,{dug}LAGAB-a,,,P250736,211
574,P250736.212,r ii 16,kabduga[checked]N,{dug}kab-dug₄-ga,,,P250736,212
575,P250736.213,r ii 17,{dug}x-GIR₃[NA]NA,{dug}x-GIR₃,,,P250736,213
576,P250736.214,r ii 18,{dug}x-x[NA]NA,{dug}x-x,,,P250736,214
577,P250736.215,r ii 19,šaggig[vessel]N,{dug}šag₄-ki,,,P250736,215
578,P250736.216,r ii 20,šaggub[container]N,{dug}šag₄-gub,,,P250736,216
579,P250736.217,r ii 21,dal[vessel]N,{dug}dal,,,P250736,217
580,P250736.218,r ii 22,lamdre[vat]N,{dug}lam-di,,,P250736,218
581,P250736.219,r ii 23,lamdre[brewing-vat]N,{dug}lam-ti,,,P250736,219
582,P250736.220,r ii 24,sila[unit]N GAR[NA]NA,{dug}niŋ₂-sila₃ GAR,,,P250736,220
583,P250736.221,r ii 25,sila[unit]N gal[big]V/i,{dug}sila₃ gal,,,P250736,221
584,P250736.222,r ii 26,sila[unit]N banda[junior]V/i,{dug}sila₃ banda₃{da},,,P250736,222
585,P250736.223,r ii 27,tisa[unmng]N,{dug}ti-sa₂,,,P250736,223
586,P250736.224,r ii 28,tisa[unmng]N šaŋan[flask]N,{dug}ti-sa₂ šaŋan,,,P250736,224
587,P250736.225,r ii 29,tisa[unmng]N tur[small]V/i,{dug}ti-sa₂ tur-tur,,,P250736,225
588,P250736.226,r ii 30,šaŋan[flask]N,{dug}šaŋan,,,P250736,226
589,P250736.227,r ii 31,šaŋan[flask]N kešed[bind]V/t,{dug}šaŋan keš₂,,,P250736,227
590,P250736.228,r ii 32,burzi[bowl]N,{dug}bur-zi,,,P250736,228
591,P250736.229,r ii 33,burzi[bowl]N sal[thin]V/i,{dug}bur-zi sal,,,P250736,229
592,P250736.230,r ii 34,burzi[bowl]N niŋzid[righteousness]N,{dug}bur-zi niŋ₂-zid-da,,,P250736,230
593,P250736.231,r ii 35,burzi[bowl]N tunbar[moustache]N,{dug}bur-zi tun₃-bar,,,P250736,231
594,P250736.232,r ii 36,burzi[bowl]N utu[~cereal]N,{dug}bur-zi utu₂,,,P250736,232
595,P250736.233,r ii 37,sila[unit]N burzi[bowl]N,{dug}sila₃ bur-zi,,,P250736,233
596,P250736.234,r ii 38,dug[pot]N gaz[kill]V/t,dug gaz,,,P250736,234
597,P250736.235,r ii 39,niŋna[incense-(burner)]N BAD[NA]NA,{dug}niŋ₂-na BAD,,,P250736,235
598,P250736.236,r ii 40,silim[vessel]N,{dug}{+silim}silim₂,,,P250736,236
599,P250736.237,r ii 41,silim[vessel]N,{dug}{+silim}silim₂,,,P250736,237
600,P250736.238,r ii 42,silim[vessel]N,{dug}{+silim}silim₂,,,P250736,238
601,P250736.240,r iii 1,niŋdurburu[fermenting-vat]N,{dug}niŋ₂-buru₃-buru₃,,,P250736,240
602,P250736.241,r iii 2,utul[tureen]N,{dug}utul₂,,,P250736,241
603,P250736.242,r iii 3,utul[tureen]N gal[big]V/i,{dug}utul₂ gal,,,P250736,242
604,P250736.243,r iii 4,utul[tureen]N tur[small]V/i,{dug}utul₂ tur,,,P250736,243
605,P250736.244,r iii 5,utul[tureen]N na[stone]N,{dug}utul₂ na₄,,,P250736,244
606,P250736.245,r iii 6,utul[tureen]N MAR.TU[westerner]N,{dug}utul₂ MAR-TU,,,P250736,245
607,P250736.246,r iii 7,utul[tureen]N sahar[vessel]N,{dug}utul₂ sahar₂,,,P250736,246
608,P250736.247,r iii 8,utul[tureen]N i[oil]N,{dug}utul₂ i₃,,,P250736,247
609,P250736.248,r iii 9,epig[vessel]N,{dug}epig,,,P250736,248
610,P250736.249,r iii 10,epig[vessel]N x[NA]NA,{dug}epig x,,,P250736,249
611,P250736.250,r iii 11,epig[vessel]N mušen[bird]N,{dug}epig mušen,,,P250736,250
612,P250736.251,r iii 12,epig[vessel]N gud[ox]N,{dug}epig gud,,,P250736,251
613,P250736.252,r iii 13,epig[vessel]N udu[sheep]N,{dug}epig udu,,,P250736,252
614,P250736.253,r iii 14,epig[vessel]N šah[pig]N,{dug}epig šah₂,,,P250736,253
615,P250736.254,r iii 15,šakir[churn]N,{dug}šakir₃,,,P250736,254
616,P250736.255,r iii 16,{dug}URU[NA]NA DUN₃[NA]NA sa[net]N,{dug}URU DUN₃ sa,,,P250736,255
617,P250736.256,r iii 17,{dug}URU[NA]NA TU-x[NA]NA,{dug}URU TU-x,,,P250736,256
618,P250736.257,r iii 18,amam[jar]N,{dug}am-ma-am,,,P250736,257
619,P250736.258,r iii 19,amamsab[jar]N,{dug}am-ma-am-sab,,,P250736,258
620,P250736.259,r iii 20,šauša[scraper]N,{dug}ša-uš-ša,,,P250736,259
621,P250736.260,r iii 21,zagšela[container]N,{dug}zag-še₃-la₂,,,P250736,260
622,P250736.261,r iii 22,ugur[pot]N bala[turn]V/t,{dug}ugur₂ bala,,,P250736,261
623,P250736.262,r iii 23,baneš[container]N,{dug}niŋ₂-{+ba-an}baneš,,,P250736,262
624,P250736.263,r iii 24,banmin[vessel]N,{dug}niŋ₂-{+ba-an}banmin,,,P250736,263
625,P250736.264,r iii 25,ban[unit]N,{dug}niŋ₂-{+ba-an}ban₂,,,P250736,264
626,P250736.265,r iii 26,gurgur[vessel]N,{dug}gur₄-gur₄,,,P250736,265
627,P250736.266,r iii 27,gurgur[vessel]N a[water]N,{dug}gur₄-gur₄ a,,,P250736,266
628,P250736.267,r iii 28,gurgur[vessel]N ŋeštin[vine]N,{dug}gur₄-gur₄ ŋeštin,,,P250736,267
629,P250736.268,r iii 29,dug[pot]N zur[break]V/t,dug zur-zur,,,P250736,268
630,P250736.269,r iii 30,ubur[breast]N imin[seven]NU,{dug}ubur imin,,,P250736,269
631,P250736.270,r iii 31,ubur[breast]N imin[seven]NU maštab[twin]N,{dug}ubur imin maš-tab,,,P250736,270
632,P250736.271,r iii 32,ubur[breast]N dili[single]V/i,{dug}ubur dili,,,P250736,271
633,P250736.272,r iii 33,dug[pot]N titab[~beer]N,dug titab₂,,,P250736,272
634,P250736.273,r iii 34,šurin[oven]N,{im}šu-rin,,,P250736,273
635,P250736.274,r iii 35,katab[lid]N šurin[oven]N,ka-tab {im}šu-rin,,,P250736,274
636,P250736.275,r iii 36,kag[mouth]N burud[perforate]V/t,ka buru₃,,,P250736,275
637,P250736.276,r iii 37,gir[oven]N,gir₄,,,P250736,276
638,P250736.277,r iii 38,gir[oven]N ŋeši[sesame]N,gir₄ {še}ŋeš-i₃,,,P250736,277
639,P250736.278,r iii 39,gir[oven]N šuʾi[barber]N,gir₄ šu-i,,,P250736,278
640,P250736.279,r iii 40,gir[oven]N sa[roast]V/t še[barley]N,gir₄ sa še-e,,,P250736,279
641,P250736.280,r iii 41,gir[oven]N mah[great]V/i,gir₄ mah,,,P250736,280
642,P250736.281,r iii 42,gir[oven]N esir[bitumen]N,gir₄ esir,,,P250736,281
643,P250736.283,r iv 1,x-x-x-ra[NA]NA,x-x-x-ra,,,P250736,283
644,P250736.284,r iv 2,x-x-NE[NA]NA,x-x-NE,,,P250736,284
645,P250736.285,r iv 3,x-x[NA]NA x-KA[NA]NA,x-x x-KA,,,P250736,285
646,P250736.286,r iv 4,im[clay]N,im,,,P250736,286
647,P250736.287,r iv 5,x[NA]NA dah[NA]NA,x dah,,,P250736,287
648,P250736.288,r iv 6,x[NA]NA šu[hand]N,x šu,,,P250736,288
649,P250736.289,r iv 7,x-x[NA]NA,x-x,,,P250736,289
650,P250736.290,r iv 8,x-x[NA]NA,x-x,,,P250736,290
651,P250736.291,r iv 9,im[clay]N U[NA]NA,im U,,,P250736,291
652,P250736.292,r iv 10,im[clay]N dul[cover]V/t,im dul,,,P250736,292
653,P250736.293,r iv 11,im[clay]N kugsig[gold]N,im kug-sig₁₇,,,P250736,293
654,P250736.294,r iv 12,im[clay]N sissig[green]V/i,im sig₇,,,P250736,294
655,P250736.295,r iv 13,im[clay]N hamun[harmony]N,im ha-mun,,,P250736,295
656,P250736.296,r iv 14,im[clay]N dugud[heavy]V/i,im dugud,,,P250736,296
657,P250736.297,r iv 15,imdug[shot]N,im-dugud,,,P250736,297
658,P250736.298,r iv 16,im[clay]N x-x-x[NA]NA,im x-x-x,,,P250736,298
659,P250736.299,r iv 17,im[clay]N guʾena[silt]N,im gu₂-en-na,,,P250736,299
660,P250736.300,r iv 18,šeg[brick]N,šeg₁₂,,,P250736,300
661,P250736.301,r iv 19,šeganše[pile-of-bricks]N,šeg₁₂-anše,,,P250736,301
662,P250736.302,r iv 20,arha[half-brick]N,SIG₄-AB₂,,,P250736,302
663,P250736.303,r iv 21,šeg[brick]N alura[baked]AJ,šeg₁₂ al-ur₃-ra,,,P250736,303
664,P250736.304,r iv 22,šeg[brick]N dili[single]V/i,šeg₁₂ dili,,,P250736,304
665,P250736.305,r iv 23,šeg[brick]N zid[right]V/i,šeg₁₂ zid,,,P250736,305
666,P250736.306,r iv 24,šeg[brick]N zid[right]V/i dalbana[space]N,šeg₁₂ zid dal-ba-na,,,P250736,306
667,P250736.307,r iv 25,dalbana[space]N,dal-ba-na,,,P250736,307
668,P250736.308,r iv 26,lag[clod]N,lag,,,P250736,308
669,P250736.309,r iv 27,zandara[object]N,zandara,,,P250736,309
670,P250736.310,r iv 28,šika[sherd]N,šika,,,P250736,310
671,P250736.311,r iv 29,sahar[dust]N,sahar,,,P250736,311
672,P250736.312,r iv 30,sahar[dust]N hi[mix]V/t,sahar hi,,,P250736,312
673,P250736.313,r iv 31,sahar[dust]N sag[good]V/i,sahar sag₁₀,,,P250736,313
674,P250736.314,r iv 32,sahar.HUB₂[dust-heap]N,sahar-HUB₂,,,P250736,314
675,P250736.315,r iv 33,sahar[dust]N peš[thick]V/i,sahar peš₁₁,,,P250736,315
676,P250736.316,r iv 34,sahar[dust]N DU-DU[NA]NA,sahar DU-DU,,,P250736,316
677,P250736.317,r iv 35,saharduba[rubbish]N,sahar-dub-ba,,,P250736,317
678,P250736.318,r iv 36,sahar[dust]N pusaŋ[pit]N,sahar pu₂-saŋ,,,P250736,318
679,P250736.319,r iv 37,bad[wall]N,bad₃,,,P250736,319
680,P250736.320,r iv 38,bad[wall]N gal[big]V/i,bad₃ gu-la,,,P250736,320
681,P250736.321,r iv 39,bad[wall]N bar[outside]V/t,bad₃ bar,,,P250736,321
682,P251417.2,o 1,gi[reed]N dar[split]V/t,gi dar,,,P251417,2
683,P251417.3,o 2,gi[reed]N kud[cut]V/t,gi kud,,,P251417,3
684,P251417.4,o 3,gi[reed]N ug[die]V/t,gi al-ug₅-ga,,,P251417,4
685,P251494.4,o 1,ubur[breast]N zid[right]V/i kugsig[gold]N,ubur₃(|DAG.KISIM₅×IR?|) zid kug-sig₁₇,,,P251494,4
686,P251494.5,o 2,ubur[breast]N dili[single]V/i kugsig[gold]N,ubur₂(|DAG.KISIM₅×LU?|) dili kug-sig₁₇,,,P251494,5
687,P251494.6,o 3,si[horn]N kugsig[gold]N,si kug-sig₁₇,,,P251494,6
688,P251888.2,o 1,urmah[lion]N,ur-mah{zabar},,,P251888,2
689,P251888.3,o 2,anzud[eagle]N,{d}anzud{mušen}{zabar},,,P251888,3
690,P251888.4,o 3,durah[goat]N,durah{zabar},,,P251888,4
691,P253231.2,o 1,hal[basket]N,{gi}hal,,,P253231,2
692,P253231.3,o 2,gi[reed]N bala[turn]V/t,gi bala,,,P253231,3
693,P253231.4,o 3,gi[reed]N kikid[place]N,gi ki-kid,,,P253231,4
694,P253231.5,o 4,GI.NE[reed]N $SILA₃[NA]NA,GI-NE $SILA₃,,,P253231,5
695,P253231.6,o 5,giʾizila[torch]N,gi-izi-la₂,,,P253231,6
696,P253231.7,o 6,dur[bond]N,{gi}dur,,,P253231,7
697,P253231.8,o 7,urin[standard]N,{gi}urin,,,P253231,8
698,P253231.9,o 8,adagir[container]N,{gi}a-da-gur₂,,,P253231,9
699,P253231.10,o 9,gi[reed]N Magan[1]GN,gi ma₂-gan{ki},,,P253231,10
700,P253231.11,o 10,ŋešzukešda[dam]N,{gi}zu₂-kešda,,,P253231,11
701,P253231.12,o 11,gi[reed]N dug[good]V/i,gi dug₃,,,P253231,12
702,P253231.13,o 12,dug[pot]N,dug,,,P253231,13
703,P253231.14,o 13,dug[pot]N gal[big]V/i,dug gal,,,P253231,14
704,P253231.15,o 14,sahar[vessel]N,{dug}sahar₂,,,P253231,15
705,P253231.17,r 1,dug[pot]N a[water]N naŋ[drink]V/t,dug a naŋ,,,P253231,17
706,P253231.18,r 2,dug[pot]N a[water]N naŋ[drink]V/t mah[great]V/i,dug a naŋ mah,,,P253231,18
707,P253231.19,r 3,dug[pot]N a[water]N kum[hot]V/i,dug a kum₂,,,P253231,19
708,P253231.20,r 4,dug[pot]N a[water]N sed[cold]V/i,dug a sed₄,,,P253231,20
709,P253237.4,o 1,agir[reed]N,{gi}a-gir₅,,,P253237,4
710,P253237.5,o 2,agirgir[reed]N,{gi}a-gir₅-gir₅,,,P253237,5
711,P253237.6,o 3,gi[reed]N saŋ[head]N bar[outside]V/t ak[do]V/t,gi saŋ bar ak,,,P253237,6
712,P253237.7,o 4,gidubak[stylus]N,gi-dub,,,P253237,7
713,P253237.8,o 5,GI.NE[reed]N,GI-NE,,,P253237,8
714,P253237.9,o 6,gi[reed]N gal[big]V/i,gi gal-gal,,,P253237,9
715,P253237.10,o 7,gi[reed]N tur[small]V/i,gi tur-tur,,,P253237,10
716,P253237.11,o 8,gi[reed]N |HI×X|-x[NA]NA,gi |HI×X|-x,,,P253237,11
717,P253237.12,o 9,gi[reed]N x[NA]NA,gi x,,,P253237,12
718,P253237.13,o 10,gi[reed]N x[NA]NA,gi x,,,P253237,13
719,P253237.16,r 1',gi[reed]N x-x-x[NA]NA,gi x-x-x,,,P253237,16
720,P253237.17,r 2',kid[mat]N,{gi}kid,,,P253237,17
721,P253237.18,r 3',muru[mat]N,{gi}muruₓ(|KID.MAH|),,,P253237,18
722,P253237.19,r 4',kidmašua[mat]N,{gi}kid-ma₂-šuš₂-a,,,P253237,19
723,P253237.20,r 5',kid[mat]N ma[ship]N šag[heart]N,{gi}kid ma₂ šag₄,,,P253237,20
724,P253237.21,r 6',kid[mat]N ma[ship]N x-x[NA]NA,{gi}kid ma₂ x-x,,,P253237,21
725,P253237.22,r 7',{gi}x[NA]NA,{gi}x,,,P253237,22
726,P253242.2,o 1,gašam[reed]N,{gi}gašam,,,P253242,2
727,P253242.3,o 2,gišulhi[reed]N,gi-šul-hi,,,P253242,3
728,P253242.4,o 3,gi[reed]N bar[burn]V/t,gi bar₇,,,P253242,4
729,P253242.5,o 4,gisal[screen]N,gi-sal,,,P253242,5
730,P253242.6,o 5,ig[door]N gisal[screen]N,{gi}ig gi-sal,,,P253242,6
731,P253242.7,o 6,ig[door]N gi[reed]N guruš[cut]V/t,{gi}ig gi guruš₃,,,P253242,7
732,P253242.8,o 7,kid[mat]N,{gi}kid,,,P253242,8
733,P253242.9,o 8,muru[mat]N,{gi}muruₓ(|KID.MAH|),,,P253242,9
734,P253242.10,o 9,kid[mat]N ma[ship]N šag[heart]N,{gi}kid ma₂ šag₄,,,P253242,10
735,P253242.11,o 10,kid[mat]N x-x[NA]NA,{gi}kid x-x,,,P253242,11
736,P253242.12,,,,2,line,P253242,12
737,P253242.14,r 1,lu[person]N,lu₂,,,P253242,14
738,P253242.15,r 2,lugal[king]N,lugal,,,P253242,15
739,P253242.16,r 3,dumu[child]N lugal[king]N,dumu lugal,,,P253242,16
740,P253242.17,r 4,sukkal[secretary]N,sukkal,,,P253242,17
741,P253242.18,r 5,sukkalmah[official]N,sukal-mah,,,P253242,18
742,P253242.19,r 6,sukkal[secretary]N šag[heart]N e[house]N,sukkal šag₄ e₂,,,P253242,19
743,P253242.20,r 7,sukkal[secretary]N idu[doorkeeper]N,sukkal i₃-du₈,,,P253242,20
744,P253242.21,r 8,sukkal[secretary]N kaš[runner]N,sukkal {lu₂}kaš₄,,,P253242,21
745,P253242.22,r 9,sukkal[secretary]N kaš[runner]N,sukkal kaš₄,,,P253242,22
746,P253242.23,r 10,sukkal[secretary]N unkin[assembly]N,sukkal unken-na,,,P253242,23
747,P253242.24,r 11,galanzu[wise]AJ unkin[assembly]N,gal-zu unken-na,,,P253242,24
748,P253242.25,r 12,kiʾadmahgigi[high-official]N,ki-ad-mah-gi₄-gi₄,,,P253242,25
749,P253242.26,r 13,šakkanak[general]N,šakkan₆,,,P253242,26
750,P253257.4,o 1,gisig[fence]N,gi-sig,,,P253257,4
751,P253257.5,o 2,gi[thicket]N sig[weak]V/i,gi sig,,,P253257,5
752,P253257.6,o 3,giniŋsig[fence]N,gi-niŋ₂-sig-ga,,,P253257,6
753,P253860.4,o 1,kuš[skin]N mašda[gazelle]N,kuš maš-da₃,,,P253860,4
754,P253860.5,o 2,kuš[skin]N amar[young]N mašda[gazelle]N,kuš amar maš-da₃,,,P253860,5
755,P253860.6,o 3,kuš[skin]N urnig[lioness]N,kuš ur-nig,,,P253860,6
756,P253862.2,o 1,gigur[container]N innu[straw]N,gi-gur in-nu-da,,,P253862,2
757,P253862.3,o 2,gigur[container]N bisaŋ[basket]N,gi-gur bisaŋ,,,P253862,3
758,P253862.4,o 3,gigur[container]N šagha[cloth]N,gi-gur šag₄-ha,,,P253862,4
759,P253906.4,o 1,šaggub[container]N,{dug}šag₄-gub,,,P253906,4
760,P253906.5,o 2,lamdre[vat]N,{dug}lam-di,,,P253906,5
761,P253906.6,o 3,sila[unit]N GAR[NA]NA,{dug}niŋ₂-sila₃ GAR,,,P253906,6
762,P253906.7,o 4,tilimda[vessel]N,{dug}ti-lim-da,,,P253906,7
763,P253906.8,o 5,sila[unit]N gal[big]V/i,{dug}sila₃ gal,,,P253906,8
764,P253906.9,o 6,sila[unit]N banda[junior]V/i,{dug}sila₃ banda₃{da},,,P253906,9
765,P253906.10,o 7,tisa[unmng]N,{dug}ti-sa₂,,,P253906,10
766,P253906.15,l.e. 1,x[NA]NA,x,,,P253906,15
767,P253919.1,1,bisaŋ[basket]N kuš[skin]N sig[put]V/t,{gi}bisaŋ kuš sig₉,,,P253919,1
768,P253919.2,2,bisaŋ[basket]N esir[bitumen]N šub[fall]V/t,{gi}bisaŋ esir₂ šub,,,P253919,2
769,P253919.3,3,bisaŋ[basket]N zu[tooth]N kešed[bind]V/t,{gi}bisaŋ zu₂ keš₂,,,P253919,3
770,P272565.3,o 1,buniŋ[trough]N,{gi}buniŋ,,,P272565,3
771,P272565.4,o 2,buniŋ[trough]N bur[grass]N,{gi}buniŋ bur₂,,,P272565,4
772,P272565.5,o 3,buniŋ[trough]N sah[mat]N,{gi}buniŋ sah,,,P272565,5
773,P274468.5,o i 1,kid[mat]N,{gi}kid,,,P274468,5
774,P274468.6,o i 2,gi[reed]N bar[outside]V/t,gi bar,,,P274468,6
775,P274468.7,o i 3,gi[reed]N saŋ[head]N bar[outside]V/t,gi saŋ bar,,,P274468,7
776,P274468.8,o i 4,gi[reed]N SUM[NA]NA,gi SUM,,,P274468,8
777,P274468.9,o i 5,šasi[rail]N,{gi}ša₃-sig₉,,,P274468,9
778,P274468.10,o i 6,{gi}x[NA]NA sig[tie]V/t,{gi}x sig₉,,,P274468,10
779,P274468.11,o i 7,gi[reed]N duru[wet]V/i,gi duru₅,,,P274468,11
780,P274468.12,o i 8,ginindan[rod]N,gi-diš-nindan,,,P274468,12
781,P274468.13,o i 9,gi[reed]N diš[one]NU kuš[unit]N,gi diš kuš₃,,,P274468,13
782,P274468.16,o ii 1,gigid[reed]N,gi-gid₂,,,P274468,16
783,P274468.17,o ii 2,gi[reed]N DI[NA]NA MURUB₄[NA]NA,gi DI MURUB₄,,,P274468,17
784,P274468.18,o ii 3,gi[reed]N nisig[greenery]N,gi nisig,,,P274468,18
785,P274468.19,o ii 4,{gi}BI[NA]NA ur[root]N,{gi}BI ur₂,,,P274468,19
786,P274468.20,o ii 5,ur[root]N gi[reed]N,{gi}ur₂ gi₄,,,P274468,20
787,P274468.21,o ii 6,pa[branch]N gi[reed]N,{gi}pa gi₄,,,P274468,21
788,P274468.22,o ii 7,anzalub[pith]N,{gi}anzalub,,,P274468,22
789,P274468.23,o ii 8,gi[reed]N {ŋeš}a-a[NA]NA,gi {ŋeš}a-a,,,P274468,23
790,P274468.24,o ii 9,usaga[plant-bundle]N,{gi}u₂-saga₁₁,,,P274468,24
791,P274468.25,o ii 10,{gi}x[NA]NA,{gi}x,,,P274468,25
792,P274468.28,o iii 1,{gi}x[NA]NA,{gi}x,,,P274468,28
793,P274468.29,o iii 2,{gi}x[NA]NA,{gi}x,,,P274468,29
794,P274468.30,o iii 3,{gi}x[NA]NA,{gi}x,,,P274468,30
795,P274468.31,o iii 4,{gi}x[NA]NA,{gi}x,,,P274468,31
796,P274468.32,o iii 5,{gi}x[NA]NA,{gi}x,,,P274468,32
797,P274468.33,o iii 6,{gi}x[NA]NA,{gi}x,,,P274468,33
798,P304560.2,o 1,masab[basket]N ninda[bread]N,{gi}ma-sa₂-ab ninda,,,P304560,2
799,P304560.3,o 2,masab[basket]N ninda[bread]N gur[thick]V/i,{gi}ma-sa₂-ab ninda gur₄,,,P304560,3
800,P304560.4,o 3,masab[basket]N ninda[bread]N luh[clean]V/t,{gi}ma-sa₂-ab ninda luh,,,P304560,4
801,P346864.1,1,ub[reed]N,{gi}ub,,,P346864,1
802,P346864.2,2,ubzal[reeds]N,{gi}ub-zal,,,P346864,2
803,P346864.3,3,gilim[foliage]N,{gi}gilim,,,P346864,3
804,P346864.4,4,gi[reed]N gilim[cross]V/t,gi gilim,,,P346864,4
805,P346877.1,1,zamrutum[lance]N,za-mi-ri₂-tum{zabar},,,P346877,1
806,P346877.2,2,zahada[ax]N,za-ha-da{zabar},,,P346877,2
807,P346877.3,3,šaʾuša[lance]N,šeš-aš-šu{zabar},,,P346877,3
808,P346877.4,4,dala[thorn]N,dala₂{zabar},,,P346877,4
809,P387609.2,o 1,lu₂[NA]NA,lu₂,,,P387609,2
810,P387609.3,o 2,lugal[NA]NA,lugal,,,P387609,3
811,P387609.4,o 3,šul[NA]NA,šul,,,P387609,4
812,P387609.5,o 4,suhur[NA]NA,suhur,,,P387609,5
813,P387609.7,r 1,kamkammatum[earring]N kugsig[gold]N,kam-kam-ma kug-sig₁₇,,,P387609,7
814,P387609.8,r 2,har[ring]N kugsig[gold]N,har kug-sig₁₇,,,P387609,8
815,P387609.9,r 3,har[ring]N ŋiri[foot]N kugsig[gold]N,har ŋiri₃ kug-sig₁₇,,,P387609,9
816,P388550.2,o 1,gi[reed]N guruš[cut]V/t,gi guru₅,,,P388550,2
817,P388550.3,o 2,gi[reed]N kalag[strong]V/i,gi kalag,,,P388550,3
818,P388550.5,,,,2,line,P388550,5
819,P388556.2,o 1,durbur[pot]N,{dug}dur₂-bur₃,,,P388556,2
820,P388556.3,o 2,lamdre[vat]N,{dug}lam-ri,,,P388556,3
821,P388578.3,o i 1,durtaba[ax]N,dur₁₀-tab-ba{zabar},,,P388578,3
822,P388578.4,o i 2,šendili[ewer]N,šen-dilim₂{zabar},,,P388578,4
823,P388578.5,o i 3,šen[cauldron]N burud[perforate]V/t,šen burudₓ(U){zabar},,,P388578,5
824,P388578.6,o i 4,šukur[lance]N,šukur{zabar},,,P388578,6
825,P388578.7,o i 5,gida[spear]N,gid₂-da{zabar},,,P388578,7
826,P388578.8,o i 6,alan[statue]N,alan{zabar},,,P388578,8
827,P388578.9,o i 7,kigal[platform]N,ki-gal{zabar},,,P388578,9
828,P388578.10,o i 8,lammar[deity]N,{d}lamma{zabar},,,P388578,10
829,P416953.3,,,,4,line,P416953,3
830,P416953.4,o 5',bulug[needle]N nukirik[gardener]N,bulug nu-kiri₆,,,P416953,4
831,P416953.5,o 6',bulug[needle]N me-x{zabar}[NA]NA,bulug me-x{zabar},,,P416953,5
832,P416953.6,o 7',bulug[needle]N algameš[stone]N,bulug algameš,,,P416953,6
833,P416953.7,o 8',bulug[needle]N kaskal[way]N,bulug kaskal{zabar},,,P416953,7
834,P416953.8,,,,rest,column,P416953,8
